tablename,sql_statement
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('a454e17d-f2b9-55b9-a3e4-48bb7602ebf3', '75dcaaee-6a69-52a3-b59a-f955e3cc510f', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'Phần này tớ hiểu rồi, cảm ơn mọi người.', NULL, '2026-06-25 13:45:00+00', '2026-06-25 13:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('a48c4ca8-8723-572f-baa3-1fe08d6dd572', '18d2e333-d87a-5265-b7e4-2b332ad58874', '3875e58e-1aaf-503b-9975-57353ee608b5', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-30 04:41:00+00', '2026-06-30 04:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('a5df082c-cba8-56dc-a8d7-b2ebdd02cfc3', '7a9d1a07-3b92-501d-a910-ff8947451623', '9c2b8656-23fa-540a-89fb-52a8237998cb', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-21 07:05:00+00', '2026-06-21 07:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('a6aa3f4c-4c19-53af-a2a1-34b5b50f2002', 'ee53cf88-96a1-5d73-bde6-47072fd43ed6', '2184a872-fcf3-5c92-a0ed-a48bc01af254', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-22 06:47:00+00', '2026-06-22 06:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('a6c37913-86e8-52df-83a7-36ebe53ef2c6', '2f21dd49-de22-5779-9c8f-fea2c311ca02', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', 'Phần này tớ hiểu rồi, cảm ơn mọi người.', 'message-attachments/6d2c9b37-e7aa-5ab8-a570-a62b416a85d7/2f21dd49-de22-5779-9c8f-fea2c311ca02/mock_147.pdf', '2026-06-29 12:41:00+00', '2026-06-29 12:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('aa3f4c9d-9134-5e53-8e89-06078008920f', '75908dd3-f8c4-5e5b-b11e-91a29e816b4b', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-21 11:45:00+00', '2026-06-21 11:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('aa457d51-5dab-52a7-b353-575028a26a9d', '75908dd3-f8c4-5e5b-b11e-91a29e816b4b', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-22 01:45:00+00', '2026-06-22 01:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('ab5db5c8-ce58-54a8-b9c1-218d98d66afd', 'b952ce52-be22-56f9-bb5c-ba2500b8cbe9', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'Phần này tớ hiểu rồi, cảm ơn mọi người.', 'message-attachments/6d2c9b37-e7aa-5ab8-a570-a62b416a85d7/b952ce52-be22-56f9-bb5c-ba2500b8cbe9/mock_137.pdf', '2026-06-30 12:41:00+00', '2026-06-30 12:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('afdbacbb-9960-573e-a311-9a9d55d1bf41', 'b5a6ece7-65c9-5b89-8606-6587d6bf3ce6', '3875e58e-1aaf-503b-9975-57353ee608b5', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-23 20:05:00+00', '2026-06-23 20:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('afe1a9c2-fe7c-5939-aae5-355682435177', 'b952ce52-be22-56f9-bb5c-ba2500b8cbe9', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-29 15:41:00+00', '2026-06-29 15:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('b114d532-0ba3-5104-bd46-2d3fc3ea1649', '5ea032d5-6f8d-5b70-9b97-30281b21ae77', 'ab6a7953-9869-5067-a715-7769252b6c26', 'Mình đang mắc ở bài này, lát nữa gửi câu hỏi chi tiết.', NULL, '2026-06-23 01:05:00+00', '2026-06-23 01:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('b16760a5-31bd-53d5-94c9-f9db52ebcc27', '28d79746-4055-5b2c-aece-d37ac1512c23', '39431362-143d-5960-8b5d-647c21229e00', 'Tớ vừa upload tài liệu mới vào folder resources nhé.', NULL, '2026-06-18 15:47:00+00', '2026-06-18 15:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('b2112b82-9fe9-5bbf-a78f-9ebc2d62428a', '75dcaaee-6a69-52a3-b59a-f955e3cc510f', '23b4137c-c4fa-508d-9c1c-0bcbebc02f68', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-24 23:45:00+00', '2026-06-24 23:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('b5f4c86b-74fe-52d5-bd93-bb83f7be3711', '4c854bf7-d92e-57b6-8b18-45be26dbfc1a', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-25 11:45:00+00', '2026-06-25 11:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('b8b6e44c-17f4-52f7-a653-ad94b608541b', '18d2e333-d87a-5265-b7e4-2b332ad58874', '17c60ccb-402d-52f1-a71b-abd4e79568de', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-29 16:41:00+00', '2026-06-29 16:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('b908fa8b-0d3e-52f2-8487-73209599b5cb', '4c854bf7-d92e-57b6-8b18-45be26dbfc1a', '23b4137c-c4fa-508d-9c1c-0bcbebc02f68', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-24 22:45:00+00', '2026-06-24 22:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('c3821ad7-a933-5022-b26c-908ed61e95dd', '5ea032d5-6f8d-5b70-9b97-30281b21ae77', '9c2b8656-23fa-540a-89fb-52a8237998cb', 'Tớ vừa upload tài liệu mới vào folder resources nhé.', NULL, '2026-06-21 21:05:00+00', '2026-06-21 21:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('c386b688-be12-5570-90c6-8fc96ae57f17', 'b5a6ece7-65c9-5b89-8606-6587d6bf3ce6', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', 'Tớ vừa upload tài liệu mới vào folder resources nhé.', NULL, '2026-06-24 10:05:00+00', '2026-06-24 10:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('c4ed1d41-febe-5349-a16d-b52ff3134a17', '75dcaaee-6a69-52a3-b59a-f955e3cc510f', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-25 06:45:00+00', '2026-06-25 06:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('c505552b-c884-5e2d-8405-f3af7c97cc68', '4c854bf7-d92e-57b6-8b18-45be26dbfc1a', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-24 15:45:00+00', '2026-06-24 15:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('c751e0ee-acba-555f-9b81-1ef16aa4294c', '5ea032d5-6f8d-5b70-9b97-30281b21ae77', '9c2b8656-23fa-540a-89fb-52a8237998cb', 'Tớ vừa upload tài liệu mới vào folder resources nhé.', NULL, '2026-06-22 02:05:00+00', '2026-06-22 02:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('c92807e6-543d-585b-8451-2abd36a46495', '5ea032d5-6f8d-5b70-9b97-30281b21ae77', 'ab6a7953-9869-5067-a715-7769252b6c26', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-22 08:05:00+00', '2026-06-22 08:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('c93e18c2-ddbd-50ac-ae22-49328ba15dc9', 'b5a6ece7-65c9-5b89-8606-6587d6bf3ce6', '5e5e8c92-e428-553d-8eb0-83dca5aab6ea', 'Mình đang mắc ở bài này, lát nữa gửi câu hỏi chi tiết.', NULL, '2026-06-24 22:05:00+00', '2026-06-24 22:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('cb943076-f1ab-5b4e-9d8d-544fe39a08dc', 'd9b812dc-194e-5d91-bb27-f8c516f7be23', '9c2b8656-23fa-540a-89fb-52a8237998cb', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-19 00:05:00+00', '2026-06-19 00:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('cbabb379-f21a-5eaf-981d-76e6ef17360b', 'c6779c86-c683-5e9d-9049-8da4dac19f52', '23b4137c-c4fa-508d-9c1c-0bcbebc02f68', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-22 21:45:00+00', '2026-06-22 21:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('cdc3e528-bb3a-524c-8f06-b0c0ed9878fe', '2f21dd49-de22-5779-9c8f-fea2c311ca02', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-28 23:41:00+00', '2026-06-28 23:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('d0fca7c5-6c2a-5388-ae9f-a1503581bc7e', 'b4157e88-6142-5d67-956a-a43b8f059148', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-20 20:47:00+00', '2026-06-20 20:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('d1aaa252-8e66-5ab8-b262-e31a1956677b', '75dcaaee-6a69-52a3-b59a-f955e3cc510f', '23b4137c-c4fa-508d-9c1c-0bcbebc02f68', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-25 08:45:00+00', '2026-06-25 08:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('d2eafbe4-c576-552a-876c-49c2388f72f4', '4c854bf7-d92e-57b6-8b18-45be26dbfc1a', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', 'Tớ đã xem lại recording và note các ý chính rồi.', NULL, '2026-06-24 17:45:00+00', '2026-06-24 17:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('d37bed5d-8b69-5a85-a9e3-b6b9d4c90224', 'b952ce52-be22-56f9-bb5c-ba2500b8cbe9', 'ab6a7953-9869-5067-a715-7769252b6c26', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-30 19:41:00+00', '2026-06-30 19:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('d83abf96-d470-5eec-82b0-57f6b03bc4ec', '75908dd3-f8c4-5e5b-b11e-91a29e816b4b', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-21 18:45:00+00', '2026-06-21 18:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('d8eb9f4f-0714-56f4-8077-e95f5c320ade', '3a599694-d834-5b68-bfd4-0588532682b2', '2184a872-fcf3-5c92-a0ed-a48bc01af254', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-18 12:47:00+00', '2026-06-18 12:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('dd5f8fc0-5af0-52eb-9e0f-61f3af93e6c0', 'd9b812dc-194e-5d91-bb27-f8c516f7be23', '3875e58e-1aaf-503b-9975-57353ee608b5', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-19 09:05:00+00', '2026-06-19 09:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('df80811a-7c83-53d6-85e9-97d5320ab655', 'c6779c86-c683-5e9d-9049-8da4dac19f52', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-23 13:45:00+00', '2026-06-23 13:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('f346e9c9-6a64-552e-b79d-c1c090b47bb4', 'b4157e88-6142-5d67-956a-a43b8f059148', '23b4137c-c4fa-508d-9c1c-0bcbebc02f68', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-21 01:47:00+00', '2026-06-21 01:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('f7e39f65-61bd-5856-9ebb-928a75151d93', 'b952ce52-be22-56f9-bb5c-ba2500b8cbe9', '17c60ccb-402d-52f1-a71b-abd4e79568de', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-30 01:41:00+00', '2026-06-30 01:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('f8c04dc7-7203-5491-a956-55ee7a44f157', '89f220d9-e2a1-53e9-8a56-cb1bcb524383', 'ab6a7953-9869-5067-a715-7769252b6c26', 'Mọi người hôm nay học phần nào rồi?', NULL, '2026-06-27 16:41:00+00', '2026-06-27 16:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('f8d00670-0c57-5a82-826c-0934a036952d', '28d79746-4055-5b2c-aece-d37ac1512c23', '2184a872-fcf3-5c92-a0ed-a48bc01af254', 'Tớ vừa upload tài liệu mới vào folder resources nhé.', NULL, '2026-06-18 13:47:00+00', '2026-06-18 13:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('fa1a5c62-d988-530f-aa6b-b120546a7096', 'ee53cf88-96a1-5d73-bde6-47072fd43ed6', 'ec88a567-d365-538a-9df6-6214908dcc40', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-22 16:47:00+00', '2026-06-22 16:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('fa1dcca8-df5d-5fa0-bb5e-81d4143cb183', '2f21dd49-de22-5779-9c8f-fea2c311ca02', '4b2d2857-16f0-501a-9c56-f196f4f3ee9f', 'Mình đang mắc ở bài này, lát nữa gửi câu hỏi chi tiết.', NULL, '2026-06-29 04:41:00+00', '2026-06-29 04:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('fb65ea7c-9148-5267-b026-fa7071ac33a9', '89f220d9-e2a1-53e9-8a56-cb1bcb524383', '3875e58e-1aaf-503b-9975-57353ee608b5', 'Phần này tớ hiểu rồi, cảm ơn mọi người.', NULL, '2026-06-28 04:41:00+00', '2026-06-28 04:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('fbe97b7c-84c9-5c7c-baec-e435f8909460', '4c854bf7-d92e-57b6-8b18-45be26dbfc1a', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Mình đang mắc ở bài này, lát nữa gửi câu hỏi chi tiết.', 'message-attachments/31ec634b-66e1-5bcf-9628-ac9ad32edc1b/4c854bf7-d92e-57b6-8b18-45be26dbfc1a/mock_87.pdf', '2026-06-25 08:45:00+00', '2026-06-25 08:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('fcfeb197-c704-5f6f-8ba7-ce702e4482ee', '18d2e333-d87a-5265-b7e4-2b332ad58874', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'Tớ đã xem lại recording và note các ý chính rồi.', 'message-attachments/6d2c9b37-e7aa-5ab8-a570-a62b416a85d7/18d2e333-d87a-5265-b7e4-2b332ad58874/mock_157.pdf', '2026-06-30 15:41:00+00', '2026-06-30 15:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('fec36dbb-7e60-5290-99c9-c025b2ac3048', 'd9b812dc-194e-5d91-bb27-f8c516f7be23', 'ec88a567-d365-538a-9df6-6214908dcc40', 'Mọi người hôm nay học phần nào rồi?', 'message-attachments/2d30c071-249c-5a54-b59e-7e811bc98699/d9b812dc-194e-5d91-bb27-f8c516f7be23/mock_47.pdf', '2026-06-19 15:05:00+00', '2026-06-19 15:05:00+00');"
notifications,"INSERT INTO public.notifications (id, user_id, type, actor_id, post_id, comment_id, group_id, is_read, created_at) VALUES ('00d8c14b-1edb-52cf-a23e-91b56b1f60cb', '5e5e8c92-e428-553d-8eb0-83dca5aab6ea', 'post_comment', '39431362-143d-5960-8b5d-647c21229e00', 'fd974085-85da-5a7a-bc95-3a5b0013fc2e', '171f2e01-1129-5f2f-98bb-1903b92a16f8', NULL, 'true', '2026-07-20 14:31:00+00');"
notifications,"INSERT INTO public.notifications (id, user_id, type, actor_id, post_id, comment_id, group_id, is_read, created_at) VALUES ('01373a3b-8c59-59fb-bc07-67db097f0ce3', 'f1688f25-6602-5f02-8c17-04d0722ed018', 'comment_reply', '2184a872-fcf3-5c92-a0ed-a48bc01af254', 'da959288-cf01-5298-9eb6-73fb29a2c148', 'd613f456-feed-5558-bc87-ae50161ffd34', NULL, 'true', '2026-07-26 04:17:00+00');"
notifications,"INSERT INTO public.notifications (id, user_id, type, actor_id, post_id, comment_id, group_id, is_read, created_at) VALUES ('019f4911-a03c-58dc-9bcd-38ee14f8b6b1', 'ab6a7953-9869-5067-a715-7769252b6c26', 'post_like', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', '6342c84a-9ea8-5004-ab08-31b14060804e', NULL, NULL, 'false', '2026-07-10 02:18:00+00');"
notifications,"INSERT INTO public.notifications (id, user_id, type, actor_id, post_id, comment_id, group_id, is_read, created_at) VALUES ('0511a206-6eeb-52a2-9f1b-283568aa5c9b', 'f4d9935b-45af-5692-84f6-f1edce54a954', 'post_like', 'ab6a7953-9869-5067-a715-7769252b6c26', '4e1ccf52-94c2-5951-8bb6-2c396e391aed', NULL, NULL, 'true', '2026-07-22 02:53:00+00');"
notifications,"INSERT INTO public.notifications (id, user_id, type, actor_id, post_id, comment_id, group_id, is_read, created_at) VALUES ('0641793a-24ac-5561-bcc1-fcb9b4629ffd', 'f4d9935b-45af-5692-84f6-f1edce54a954', 'post_comment', '5e5e8c92-e428-553d-8eb0-83dca5aab6ea', 'c59dcbab-2d68-59c8-8c3a-32b31787738c', 'e63c92ad-849f-531a-9115-647c483b79c5', NULL, 'true', '2026-07-23 17:07:00+00');"
notifications,"INSERT INTO public.notifications (id, user_id, type, actor_id, post_id, comment_id, group_id, is_read, created_at) VALUES ('0872b63c-0fd5-54ea-828d-4dc04644a587', 'f4d9935b-45af-5692-84f6-f1edce54a954', 'post_like', '3875e58e-1aaf-503b-9975-57353ee608b5', 'c59dcbab-2d68-59c8-8c3a-32b31787738c', NULL, NULL, 'true', '2026-07-25 18:07:00+00');"
notifications,"INSERT INTO public.notifications (id, user_id, type, actor_id, post_id, comment_id, group_id, is_read, created_at) VALUES ('0db5c698-8664-597e-b282-1478ada7ed00', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'post_comment', '39431362-143d-5960-8b5d-647c21229e00', 'da959288-cf01-5298-9eb6-73fb29a2c148', '54dc977c-a809-59c4-8a9d-c820f4f1603f', NULL, 'true', '2026-07-25 16:17:00+00');"
notifications,"INSERT INTO public.notifications (id, user_id, type, actor_id, post_id, comment_id, group_id, is_read, created_at) VALUES ('119f8218-dbad-54df-a36e-298240d040a3', 'ab6a7953-9869-5067-a715-7769252b6c26', 'post_comment', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'e01964c0-6b1c-5917-871b-221269b84cdf', '494721ad-07d4-51d9-81a7-3717fa1cd6f7', NULL, 'true', '2026-07-05 18:05:00+00');"
